ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_ALUNO,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,ESTRATO_ANEB,PESO_ALUNO_MT,PROFICIENCIA_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q022,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q042,TX_RESP_Q047,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q057,'RESULTADO IDEB',CONDICAO
2,27044327,3,1,604409,2,17848502,CDBACBBACBBAA,BDCACCACCDCAD,CDBDDDACCDACC,ABBADBCDDDDCD,270915231,1.184.210.526.300.000,-0.480738000000000,223.094.815.000.000.000,29.579.450.000.000.000,E,C,A,C,A,C,B,A,A,A,B,A,A,A,B,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604409,2,17848503,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604409,2,17848504,BDAACBCADDADA,BACDDADCCDDAD,ADCBBCAAACDAB,BCDCBDBCDCDAB,270915231,1.184.210.526.300.000,0.029465000000000,251.611.248.000.000.000,25.087.104.000.000.000,L,D,C,B,A,A,A,A,A,A,C,A,A,B,A,B,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604409,2,17848505,DACCCADDBDCDB,ACBCACCADBAAB,AACCDCBCCDDDB,DBACABCABCADB,270915231,1.184.210.526.300.000,0.288990000000000,266.116.705.000.000.000,26.739.560.000.000.000,F,D,B,B,A,A,A,A,A,A,B,A,A,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604409,2,17848506,ABBDACBCBCDCC,ACCBDDCCACDBA,ABBBDACDDDABA,CBBBCACADBCBD,270915231,1.184.210.526.300.000,-1.249.156.000.000.000,180.146.144.000.000.000,37.431.371.000.000.000,I,D,B,B,A,A,A,A,A,A,B,A,B,B,B,B,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604409,2,17848507,BCBACDACBACAC,BAADACCCBBAAB,BDBDCBCDBCDBC,CBBCCBBCCAAAD,270915231,1.184.210.526.300.000,0.444799000000000,274.825.233.000.000.000,22.128.387.000.000.000,D,C,A,C,A,A,B,A,A,A,B,A,A,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604409,2,17848508,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604409,2,17848509,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848573,BCCBCDDAADCDC,DDCDACDDBABDD,ACBBBBDDBABAC,DBACCBACCCCCB,270915231,1.051.282.051.300.000,0.590374000000000,282.961.758.000.000.000,21.890.733.000.000.000,G,C,A,C,A,A,A,A,A,A,B,A,B,A,B,B,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848574,BABBAADDBABAD,AACBBBDDBBBBA,CBDCDCAABBBAB,ACCBBCBADBCAC,270915231,1.051.282.051.300.000,-0.452538000000000,224.670.979.000.000.000,27.418.149.000.000.000,I,C,A,C,A,C,B,A,A,A,A,A,A,B,B,A,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848575,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848576,CCDCACDDBBADA,BCCACDCCBCCBD,DCADBBADBDBAA,ADADCBCDBBADB,270915231,1.051.282.051.300.000,-0.058281000000000,246.706.920.000.000.000,26.871.690.000.000.000,F,D,A,B,A,A,B,A,A,A,B,A,A,A,A,A,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848577,BABCCBBBAAADC,AABADCDCCBACB,AADCCAAACDBDB,DCBCBDBBDCCCC,270915231,1.051.282.051.300.000,0.115018000000000,256.393.005.000.000.000,31.736.893.000.000.000,B,B,A,B,A,A,A,A,B,B,B,A,B,B,C,B,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848578,CABABDCABCDDB,BCAACDBCCDCDC,CDDDBCBCCACBC,ADABCBCDBDBBC,270915231,1.051.282.051.300.000,0.672323000000000,287.542.079.000.000.000,25.716.172.000.000.000,D,C,A,B,A,A,A,A,A,A,C,A,A,A,B,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848579,DDAAACCDCBBCA,BCAABDBBBADDA,CBCDCCBCBCCBC,CACCCDBABCDAA,270915231,1.051.282.051.300.000,0.409425000000000,272.848.097.000.000.000,21.962.387.000.000.000,C,C,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848580,BDADAADBBABDB,DBCCCCBBBDDDA,ACACDBACADADD,ABCCCDCACCDAA,270915231,1.051.282.051.300.000,0.226483000000000,262.623.043.000.000.000,25.094.649.000.000.000,G,C,A,B,A,A,C,A,A,A,B,A,B,A,A,A,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848581,BBBACDCADADAC,DCCDBCDDDBACD,AACBACAAACCBD,CCCABABADCCDC,270915231,1.051.282.051.300.000,0.501541000000000,277.996.675.000.000.000,22.520.416.000.000.000,B,D,A,B,A,A,A,A,A,A,B,A,B,A,A,B,D,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848582,CADABDCACBDDD,BDDDACBBBADAA,ACBBBCDDCBADD,AAADACBACACCA,270915231,1.051.282.051.300.000,-0.417614000000000,226.622.962.000.000.000,36.550.117.000.000.000,K,C,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848583,BDCACBCBDADCC,DBDADADBCCDCA,BACCBDAAABBAC,CABBABBDDBABA,270915231,1.051.282.051.300.000,0.179293000000000,259.985.484.000.000.000,25.519.375.000.000.000,H,D,A,B,A,A,A,A,A,A,C,A,B,A,B,B,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848584,CCDCABDDAACBA,BDCAABCADADCC,CCAADBCDDCABC,BACCBDAAADCCC,270915231,1.051.282.051.300.000,1.256.819.000.000.000,320.210.921.000.000.000,16.517.636.000.000.000,J,C,A,B,A,A,C,A,A,A,C,A,A,A,A,A,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848585,ABABAACBDCACA,BDCDACDDADADD,CBADACBACBBAA,AABBDABAADAAD,270915231,1.051.282.051.300.000,-0.968982000000000,195.805.721.000.000.000,30.745.643.000.000.000,D,B,A,B,A,A,B,A,A,A,A,A,C,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848586,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848587,ABBDABDDABABA,BDCACDACAABDD,CDDCDCCDBADDD,ADADCBDDBACBC,270915231,1.051.282.051.300.000,0.601033000000000,283.557.515.000.000.000,23.068.440.000.000.000,L,D,A,B,B,A,B,A,A,A,A,A,A,A,B,B,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848588,BCCBCDCCACCDC,BADDACCDBBDDB,ADABCBDDBACBC,ABDCCBACDCCAC,270915231,1.051.282.051.300.000,0.267435000000000,264.911.946.000.000.000,21.195.153.000.000.000,A,B,A,C,A,A,A,A,A,A,C,A,D,A,D,D,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848589,AAADDADDBCDAD,ADBAAACDBACAA,CACABADACCBDD,AAACDBBAADCDC,270915231,1.051.282.051.300.000,-0.922233000000000,198.418.632.000.000.000,29.859.973.000.000.000,C,B,A,B,A,A,B,A,A,A,A,A,A,B,A,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848590,BDAAACCDDAAAA,BABCBADDCBDAA,DABDBCAAABBCA,BBBADAAABBCAB,270915231,1.051.282.051.300.000,-0.315107000000000,232.352.317.000.000.000,25.964.054.000.000.000,E,B,A,B,A,A,B,A,A,A,A,A,B,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848591,CCDBBDDDBDAAD,BBAADAADBCCAD,CBACACADDBACA,ABAADCBBBBAAA,270915231,1.051.282.051.300.000,-0.859888000000000,201.903.239.000.000.000,34.443.927.000.000.000,B,C,A,C,A,A,A,A,A,A,B,A,B,A,B,B,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848592,BBBACABDABBCB,DADADDBABBCDD,BDCDABDDCDCDD,BABCAACADDCDC,270915231,1.051.282.051.300.000,0.355237000000000,269.819.404.000.000.000,23.713.662.000.000.000,J,C,A,B,A,A,A,A,A,A,A,A,A,B,C,B,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848593,BBCCABDDABAAB,DCADBCDDDBACD,DCAADBBDDCBBA,CDCACADADCCDA,270915231,1.051.282.051.300.000,-0.039413000000000,247.761.497.000.000.000,27.421.670.000.000.000,K,C,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848594,DACDABCDBDACA,ACCCDBBBBAADC,ACDCDBBBDCCAC,AADCDAAACDBDA,270915231,1.051.282.051.300.000,-0.534243000000000,220.104.296.000.000.000,35.237.039.000.000.000,B,B,B,B,A,A,A,A,A,A,A,A,B,A,B,B,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848595,CCDBBCCADDCCD,CABAAAACCBAAD,AACDABAAACCBD,ACCCDAACDAAAB,270915231,1.051.282.051.300.000,-0.651343000000000,213.559.304.000.000.000,32.390.610.000.000.000,E,B,B,B,A,A,A,A,A,A,B,A,A,B,A,A,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848596,BDBDABCDBDDAB,BABBCBDDBACBA,DADCBDACBBDAB,AACDBCBDDAABD,270915231,1.051.282.051.300.000,-0.234570000000000,236.853.718.000.000.000,23.003.605.000.000.000,E,B,A,C,A,A,C,A,A,A,A,A,A,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848597,ACABBCBBBCCDD,BDACCBCBDCACD,DAAABCAADBBBA,ACCBBDAAADDCA,270915231,1.051.282.051.300.000,0.715459000000000,289.953.050.000.000.000,26.076.957.000.000.000,C,B,B,C,A,A,A,A,A,A,A,A,B,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848598,ADCBCCBCABCAD,CCDADACBBCDAB,DCDABAABABADA,CAAD*BCDBAACD,270915231,1.051.282.051.300.000,-0.728146000000000,209.266.606.000.000.000,30.615.526.000.000.000,D,B,B,C,B,A,A,A,A,A,A,A,A,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848599,DCCDCCDBDBADA,BCAAADCADADDA,AABDBCDDBDADD,DBADADAABCCAD,270915231,1.051.282.051.300.000,-0.633160000000000,214.575.595.000.000.000,32.275.137.000.000.000,F,B,B,B,A,A,B,A,A,A,B,A,A,A,B,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848600,DDABDCBBBBDCA,BCCBBCDDCCDDD,CADCCCAACBBDA,DBCCBBCCBACAC,270915231,1.051.282.051.300.000,0.324754000000000,268.115.638.000.000.000,29.075.189.000.000.000,H,C,D,C,A,A,C,A,A,A,C,A,D,A,B,A,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848601,BCBDCCBCBCCCB,CCDBBCCADDCCD,ACDCBBCCDACAC,AACDABAAACCBD,270915231,1.051.282.051.300.000,-0.415434000000000,226.744.808.000.000.000,32.234.782.000.000.000,F,D,A,B,A,A,A,A,A,A,C,A,A,A,B,B,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848602,BBDCACCADDDCD,ADBAABDDCADAB,AACDABAAACCBD,AAACACABCCABB,270915231,1.051.282.051.300.000,-0.083638000000000,245.289.658.000.000.000,25.108.510.000.000.000,F,B,A,C,A,A,A,A,A,A,C,A,C,A,B,A,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848603,CADCABDDBBDCA,BDDDACBBBBDCA,CBCBDADAAAADA,BAACDBCCDDBDD,270915231,1.051.282.051.300.000,-1.057.461.000.000.000,190.860.424.000.000.000,34.936.394.000.000.000,F,B,A,C,A,A,A,A,A,A,A,A,A,A,B,B,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848604,BCCBCDDACDCDC,DACDBBDDABDDA,ADACBBCCBACAC,CACACADACCBDD,270915231,1.051.282.051.300.000,-0.561221000000000,218.596.433.000.000.000,26.010.221.000.000.000,D,C,A,B,A,A,B,A,A,A,B,?,A,B,A,A,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848605,BBBDCCCDBADAA,CABAADBACCAAD,CADCDBBAADCDC,ADCCDDDADADDD,270915231,1.051.282.051.300.000,-1.250.805.000.000.000,180.053.978.000.000.000,35.273.145.000.000.000,F,C,A,B,A,A,B,A,A,A,B,A,A,A,A,A,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848606,BDCDAACDBBCAC,CABABDCACCACD,CADCDBBACBCAB,BDCDAADDBDCCD,270915231,1.051.282.051.300.000,-0.224720000000000,237.404.257.000.000.000,27.158.753.000.000.000,I,B,A,B,A,A,B,A,A,A,C,A,D,B,C,B,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848607,BBCABBDDABACC,DCADBBDDDBACD,ABAAABADDDDBD,CACBBADACCBCD,270915231,1.051.282.051.300.000,-0.444088000000000,225.143.269.000.000.000,29.321.171.000.000.000,A,C,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848608,BCCACDACBCBDC,DCAABDDDBC*DD,CBBDCBDDBCDCC,CCCDCABBDDACA,270915231,1.051.282.051.300.000,0.245184000000000,263.668.286.000.000.000,21.910.016.000.000.000,G,B,B,C,A,A,A,A,A,A,C,A,A,B,A,A,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848609,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848610,BDACBCBBBACCB,ACDCBDDAADADB,AABCAAAACCDDC,DBADCCAADCCBA,270915231,1.051.282.051.300.000,-0.404953000000000,227.330.615.000.000.000,33.886.904.000.000.000,C,B,?,B,A,A,A,A,A,A,B,A,A,A,A,A,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848611,CCADBCDDCBDCC,CABACDCCCCDDA,CDBDDCABACCDD,BDDCBAACDABCD,270915231,1.051.282.051.300.000,-0.764870000000000,207.214.016.000.000.000,30.317.116.000.000.000,E,B,A,B,A,A,A,A,A,A,B,A,B,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848612,BCCACDDADCCDC,BBAADBCADADDA,ADADCBDDBACBC,ABCBBAAABBCCD,270915231,1.051.282.051.300.000,0.222878000000000,262.421.551.000.000.000,25.624.676.000.000.000,B,B,B,B,A,B,B,A,A,A,B,A,D,A,B,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848613,CADACDCACCBDA,CBBDABDDABABA,CAADBCCCCAADD,CCDBDCCDBADBD,270915231,1.051.282.051.300.000,1.119.992.000.000.000,312.563.341.000.000.000,19.203.654.000.000.000,D,B,A,C,A,A,B,A,A,A,A,A,D,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848614,ABACCDDACBBDD,BCCACDDCCACDC,CDCCDCADCAABC,ADBACDCDDBBBC,270915231,1.051.282.051.300.000,0.154741000000000,258.613.216.000.000.000,33.480.007.000.000.000,C,C,A,B,B,A,B,A,A,A,C,A,C,A,A,C,C,4.4,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848615,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848650,CACACDCACBACB,BBDCCBDDABAAA,CDABABACCDACA,CCDDDBCDBBDBC,270915232,1.037.037.037.000.000,0.938873000000000,302.440.179.000.000.000,18.634.279.000.000.000,I,C,B,B,A,A,B,A,A,A,A,A,A,A,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848651,BCACDDCADADDA,ACDABABDACDBA,CDCAADAABDCBC,DDACCACBCBCAA,270915232,1.037.037.037.000.000,-0.516895000000000,221.073.916.000.000.000,33.251.967.000.000.000,K,E,A,B,A,A,A,A,A,B,B,A,A,A,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848652,BCDDAACDBBADB,BCCBBCBBBABDA,BBACDDACCCBDB,ABDCBCBADBBAB,270915232,1.037.037.037.000.000,1.533.125.000.000.000,335.654.306.000.000.000,20.267.564.000.000.000,G,C,A,B,A,A,A,A,A,A,B,A,A,A,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848653,ADACBCBBBADDA,BCBACDACCACBA,ABDDACCAADBDD,BCDBCBCDBDCBC,270915232,1.037.037.037.000.000,0.582665000000000,282.530.884.000.000.000,27.582.752.000.000.000,H,C,A,B,A,A,A,A,A,A,B,A,A,A,B,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848654,BBBCDADDCADAB,CAADADADAADBA,AADAAABBACABA,CCADAAACCACBC,270915232,1.037.037.037.000.000,-0.695517000000000,211.090.317.000.000.000,27.940.351.000.000.000,D,C,A,C,A,B,B,A,A,A,A,A,A,A,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848655,.............,.............,.............,.............,270915232,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848656,DCBDBCDDDBABC,BAADAACDBBDDB,CDBCCDAADCCDA,CCDCCBACCBCBB,270915232,1.037.037.037.000.000,0.064607000000000,253.575.417.000.000.000,20.125.374.000.000.000,I,C,A,C,A,B,C,B,A,A,A,A,A,B,B,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848657,ADACDCCADCADB,BACCABDDBAADA,ACCBABCCBACDA,DCBCBAACAADDC,270915232,1.037.037.037.000.000,-0.174399000000000,240.216.815.000.000.000,29.881.212.000.000.000,E,C,A,B,A,A,A,A,A,A,B,A,A,A,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848658,DABDCCBBBAADB,DBAADAABDCDBA,DAAAACAADABDC,ADCBACAAADACB,270915232,1.037.037.037.000.000,0.071664000000000,253.969.849.000.000.000,29.246.219.000.000.000,B,C,A,B,A,A,A,A,A,A,A,A,A,A,B,A,C,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848659,BDBADDDDABDAA,ADBCABDDAACBA,DBACBDACCCCAC,ACADCCBDDBAAD,270915232,1.037.037.037.000.000,0.177791000000000,259.901.534.000.000.000,19.983.352.000.000.000,I,D,A,C,B,A,A,A,A,A,A,A,A,A,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848660,BDAADDCADADDA,DCCDACDDDBADD,DABDDAAABCDBD,CCCBBCACDDAAC,270915232,1.037.037.037.000.000,0.089653000000000,254.975.296.000.000.000,30.271.397.000.000.000,A,C,A,B,A,A,C,A,A,A,A,C,A,B,B,A,C,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848661,BCABCADCBDCDB,BADADDCADAABA,BBCBBBDDBBCBC,BCABACABBBDAA,270915232,1.037.037.037.000.000,-0.035013000000000,248.007.423.000.000.000,28.161.629.000.000.000,C,C,B,B,A,A,A,A,A,A,B,A,A,A,B,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848662,CCBADCCADADBC,CBCABDCACBDCD,ADCCBBAAABCBC,CBADABACDACBC,270915232,1.037.037.037.000.000,0.333954000000000,268.629.847.000.000.000,22.920.214.000.000.000,G,C,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848663,DBDCABDDABCBA,BCBABDBCCAADC,CBCADBCADCBDD,BDAABCDDACBBC,270915232,1.037.037.037.000.000,0.519433000000000,278.996.701.000.000.000,24.336.078.000.000.000,E,B,B,?,A,A,A,A,A,A,A,A,A,A,A,B,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848664,DCDCBCAAABDCA,DDBADBCDABACB,CBCDBAACAACCA,DBCBCADCAACDD,270915232,1.037.037.037.000.000,-0.661556000000000,212.988.476.000.000.000,34.001.371.000.000.000,D,B,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848665,BCCACDACCDDAC,BACDACDDBBAAA,BCAACDDDBDBCC,CCDCBAACDBBDD,270915232,1.037.037.037.000.000,0.435539000000000,274.307.670.000.000.000,24.064.106.000.000.000,F,B,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848666,DCBCABDACBABD,ABAADDBBBCACC,CDDCDAAACACDB,DCDBACAADCBAA,270915232,1.037.037.037.000.000,-0.543945000000000,219.562.029.000.000.000,32.050.897.000.000.000,J,C,A,B,A,A,B,A,A,A,A,A,?,A,B,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848667,BCDACDBACBDBA,BCCBCDBADCDAC,CCCCBAADCAAAC,BCAABDDDCDBBC,270915232,1.037.037.037.000.000,-0.311651000000000,232.545.481.000.000.000,32.642.796.000.000.000,D,B,A,B,A,A,B,A,A,A,A,A,A,A,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848668,DBBACABABBADD,BDACCBBABBABB,DAABABAACABDC,CBCADADCADCBD,270915232,1.037.037.037.000.000,-0.403261000000000,227.425.185.000.000.000,39.013.739.000.000.000,B,B,A,C,A,B,B,A,A,A,C,A,A,A,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848669,BCBACDDCCCDDC,BDCDAADDBBCDB,DDABCBCDBCCCC,DBACDBACCCCDD,270915232,1.037.037.037.000.000,1.322.215.000.000.000,323.866.055.000.000.000,22.705.699.000.000.000,E,B,A,B,A,A,A,A,A,A,B,?,A,A,B,A,C,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848670,DBADBCDDDCACA,BCABBCBBBDABA,CBBDBCBCDDBCC,ABDCDAAADCBDD,270915232,1.037.037.037.000.000,1.427.495.000.000.000,329.750.400.000.000.000,18.664.852.000.000.000,E,B,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848671,DADADDCACBDBA,DBBBBCBBAACCB,AAACABACABCCC,ADDBBAAADCBDC,270915232,1.037.037.037.000.000,0.239029000000000,263.324.268.000.000.000,32.408.496.000.000.000,I,B,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848672,BCADCDABCABDB,DBBABDDCAAADA,DCDACBCDACBBC,CCBDAADDDCDBA,270915232,1.037.037.037.000.000,0.320346000000000,267.869.265.000.000.000,25.991.330.000.000.000,F,C,B,B,A,A,B,A,A,A,A,A,A,B,B,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848673,ABBDABBDACDDC,BCACBDCDCDCDD,ABCBDACACBCDD,BDAABCDDBCBBB,270915232,1.037.037.037.000.000,-0.478328000000000,223.229.516.000.000.000,31.987.571.000.000.000,H,C,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848674,ACDCCDDDDBDBC,DCBCBCDBCACCA,CCCBCBDDDCCBA,CCBBCABCDCBCB,270915232,1.037.037.037.000.000,0.273331000000000,265.241.487.000.000.000,20.084.517.000.000.000,C,B,A,B,A,A,A,A,A,A,B,A,A,A,C,B,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848675,CBDDADDDABABA,DABDBCDDDBDBD,CBBBBBCDCDDCB,CAABAABCDDCBC,270915232,1.037.037.037.000.000,0.644714000000000,285.998.947.000.000.000,18.823.474.000.000.000,D,B,A,D,A,C,C,A,A,A,A,A,A,A,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848676,BDCDADDDBDDAA,DBDCBADDABABA,CCDCDDACCBCDD,CACBDBCDBBDCC,270915232,1.037.037.037.000.000,1.459.978.000.000.000,331.565.950.000.000.000,19.218.297.000.000.000,J,C,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848677,DABBADDDDACAB,BDBCDCCBDDAAA,CBCBCBDDDBCBA,ADCABDABCACDD,270915232,1.037.037.037.000.000,0.007216000000000,250.367.700.000.000.000,26.794.726.000.000.000,C,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,C,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848678,.............,.............,.............,.............,270915232,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604414,2,17848679,.............,.............,.............,.............,270915232,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604415,3,17848680,DACABAAAACDDA,BCDBDCBAACAAC,CBBDBBDACCAAA,DACCCCBBACCDB,270915232,1.263.157.894.700.000,-0.496358000000000,222.221.777.000.000.000,33.448.484.000.000.000,L,D,A,B,B,A,A,A,A,A,B,A,A,A,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604415,3,17848681,BADADBAAABACC,ADBDADDCBCAAC,ACBBABCDCADDC,CBCACCCDBDABC,270915232,1.263.157.894.700.000,0.592538000000000,283.082.709.000.000.000,22.850.572.000.000.000,H,D,A,B,A,A,B,A,A,A,A,A,A,A,A,A,D,4.8,'ABAIXO DA MEDIA'
2,27044360,3,2,604415,3,17848682,DCBABAADDBCCD,CAAABADABBDAA,CACDACACACDAC,AACBAAADCAADC,270915232,1.263.157.894.700.000,0.799700000000000,294.661.476.000.000.000,24.346.195.000.000.000,E,B,A,B,A,A,A,A,A,A,B,A,A,A,A,A,C,4.8,'ABAIXO DA MEDIA'
