Bola1,Bola2,Bola3,Bola4,Bola5,Bola6,Bola7,Bola8,Bola9,Bola10,Bola11,Bola12,Bola13,Bola14,Bola15,Arrecadacao_Total,Ganhadores_15_N·meros,Cidade,UF,Ganhadores_14_N·meros,Ganhadores_13_N·meros,Ganhadores_12_N·meros,Ganhadores_11_N·meros,Valor_Rateio_15_N·meros,Valor_Rateio_14_N·meros,Valor_Rateio_13_N·meros,Valor_Rateio_12_N·meros,Valor_Rateio_11_N·meros,Acumulado_15_N·meros,Estimativa_Premio,Valor_Acumulado_Especial,outros1,outros2
15,21,20,11,17,24,8,22,12,7,9,10,16,4,25,19.013.818,75,JOINVILLE,PE,PR,403,14546,196837,1186685,385.566,70,1.471,91,12,5,5,2,5
15,16,1,20,9,17,10,2,21,25,18,7,3,6,5,18.605.535,0,S?O PAULO,PE,DF,635,14726,224736,1270009,562.261,51,1.167,62,12,5,5,2,5
18,17,20,9,12,22,25,21,4,23,14,2,5,19,16,18.159.712,50,5,PR,CE,350,15789,214885,1203819,844.574,18,1.484,96,12,5,5,2,5
24,1,7,15,21,22,25,17,19,4,6,13,10,12,16,15.504.387,50,S?O BERNARDO DO CAMPO,PR,GO,620,17903,195974,1028317,462.651,25,984,1,12,5,5,2,4.500.000
3,8,4,7,14,13,16,23,20,10,25,2,18,21,11,19.147.621,25,S?O PAULO,PR,GO,2182,37540,324142,1427812,26.807,51,253,81,12,5,5,2,1.500.000
18,8,3,1,5,11,24,21,10,23,6,16,20,17,4,19.203.903,75,S?O PAULO,RJ,SP,489,21480,297512,1309097,1.558.188,66,1.400,65,12,5,5,2,1.500.000
14,12,24,17,22,13,2,6,4,1,3,15,18,11,23,19.831.141,25,FORMOSO DO ARAGUAIA,RN,GO,439,17084,250527,1348455,885.469,81,1.773,20,12,5,5,18,1.500.000
20,15,9,5,3,24,17,12,6,16,4,2,25,18,13,20.458.717,50,8,RO,BA,426,15144,200998,1138535,0,1.366,15,15,6,3,1.891.434,0,3.500.000
12,7,1,24,10,2,8,9,25,22,14,18,13,3,23,28.939.281,0,CALDAS NOVAS,SC,MG,1816,39337,391609,1865541,543.366,74,462,82,15,6,3,0,1.700.000
22,15,18,4,6,21,10,23,9,14,2,8,5,11,19,21.631.438,50,GOI?NIA,SE,CE,575,18368,223819,1187407,1.975.299,62,1.510,2,15,6,3,0,1.700.000
19,25,13,7,20,11,9,6,23,4,21,16,14,1,8,20.948.403,0,SANTAR?M,SP,SP,601,19341,222547,1190831,915.327,26,1.338,90,15,6,3,72,4.000.000
22,9,24,17,6,12,25,18,13,4,21,20,7,5,16,20.054.383,50,PORTO ALEGRE,SP,BA,435,17006,220051,1128874,0,1.777,35,15,6,3,1.758.915,0,1.700.000
21,24,8,19,3,20,7,15,16,11,2,1,22,5,14,26.639.814,0,S?O PAULO,SP,MG,817,24070,275381,1447031,700.543,51,1.315,10,15,6,3,0,1.700.000
17,7,20,13,4,14,16,8,2,15,1,5,22,23,21,20.609.161,50,S?O PAULO,SP,PR,521,16731,191860,1092739,249.774,14,1.685,84,15,6,3,1,1.700.000
24,12,15,2,14,23,16,21,5,22,3,7,19,9,8,19.540.947,0,TABO?O DA SERRA,SP,GO,725,21260,240108,1151101,0,934,87,15,6,3,1.541.952,0,1.700.000
8,7,13,4,9,16,23,17,3,19,15,11,5,25,20,27.302.385,0,1,SP,BA,1044,36488,381558,1700077,566.496,33,781,87,15,6,3,0,1.700.000
14,24,6,10,16,25,15,7,13,2,22,5,21,12,20,21.492.015,0,0,SP,BA,499,17705,223742,1209942,960.674,90,1.692,48,15,6,3,0,1.700.000
15,25,9,7,11,10,14,2,24,8,16,18,19,21,3,20.693.161,50,3,PR,AM,424,16408,200299,1140989,642.774,1,1.399,36,15,6,3,0,1.700.000
12,20,14,21,5,15,4,2,19,24,6,25,17,22,3,20.836.659,0,V?RZEA GRANDE,SP,GO,788,17103,220304,1179498,307.523,49,1.029,25,15,6,3,0,1.700.000
10,24,6,16,21,5,4,22,14,11,17,19,2,18,23,20.287.932,0,MONGAGU?,SP,DF,315,13142,188528,1059026,2.013.464,58,1.966,75,15,6,3,0,1.500.000
21,15,1,3,5,14,2,11,17,4,10,25,7,13,22,20.225.562,0,10,ES,BA,398,15792,226013,1238826,545.041,79,1.264,11,15,6,3,0,1.700.000
24,20,18,10,14,17,11,13,21,15,16,6,2,22,7,18.350.269,50,MOMBA?A,MG,AM,395,14346,194839,1046445,1.617.102,55,1.259,67,15,6,3,0,1.700.000
22,23,17,15,1,11,16,4,8,12,3,10,13,25,24,19.903.134,0,BELO HORIZONTE,MG,BA,462,15977,204302,1150636,437.233,75,1.663,98,15,6,3,0,4.000.000
9,22,18,23,4,20,25,11,13,19,12,10,21,16,24,17.213.679,0,MONTES CLAROS,MG,AL,446,13763,182171,946984,1.563.785,3,1.541,20,15,6,3,0,1.700.000
11,6,14,16,3,2,13,17,21,4,22,24,5,10,12,16.399.084,50,ROMARIA,PA,RJ,372,13805,176088,946178,709.026,20,1.675,59,15,6,3,0,1.700.000
2,4,7,22,23,25,14,17,20,3,13,1,5,15,9,15.971.133,0,SETE LAGOAS,PE,AL,440,17225,223743,1059395,204.871,68,1.023,33,15,6,3,86,1.700.000
13,20,17,16,23,5,3,6,1,19,22,4,7,24,21,17.357.824,50,CAMPO VERDE,RJ,GO,281,10753,165239,942582,0,1.823,63,15,6,3,1.665.431,0,1.700.000
9,10,8,25,13,11,17,22,23,24,21,1,4,7,20,25.815.805,50,CANTAGALO,PR,MG,1067,22038,295885,1604599,1.843.775,56,833,3,15,6,3,0,1.700.000
21,15,16,24,6,17,1,18,22,12,2,23,25,9,10,19.038.640,50,S?O CAETANO DO SUL,RJ,BA,463,11267,162575,978847,1.956.340,53,1.300,11,15,6,3,0,1.700.000
18,15,12,11,20,13,17,9,16,25,4,14,21,10,22,19.569.499,50,S?O PAULO,RO,RS,420,14168,200497,1029069,623.595,11,1.370,54,15,6,3,0,1.700.000
20,19,12,13,2,5,8,24,7,15,6,21,14,10,1,17.876.455,50,6,RS,MG,549,15166,178761,1020398,532.018,11,1.277,89,15,6,3,0,1.700.000
23,13,6,24,11,25,2,10,21,7,18,17,5,4,9,20.086.306,50,CRISTALINA,SP,PR,583,21071,243726,1269257,740.655,16,1.116,85,15,6,3,0,1.700.000
15,24,6,11,22,5,13,20,16,19,8,17,7,21,14,15.428.905,50,PARACATU,SP,DF,342,12621,162490,890341,336.289,73,1.728,88,15,6,3,0,1.700.000
5,14,3,17,12,21,2,16,10,6,23,22,15,25,11,21.307.719,0,TR?S LAGOAS,MG,BA,376,15540,216713,1183330,977.364,19,1.599,62,15,6,3,0,1.700.000
21,10,5,16,13,12,14,1,15,22,18,19,6,7,23,19.646.718,0,CURITIBA,MG,PR,398,15915,184400,1055715,940.950,46,1.454,89,15,6,3,0,1.700.000
24,10,9,19,11,7,23,16,3,18,17,21,13,22,15,19.684.993,50,BEBEDOURO,MG,MG,558,21671,260355,1300852,654.156,58,1.030,61,15,6,3,0,1.700.000
1,18,20,11,16,24,17,4,6,23,2,13,3,22,21,20.069.079,0,6,SE,GO,344,13615,217109,1133008,1.787.391,37,1.598,74,15,6,3,0,1.700.000
7,4,24,25,17,18,1,6,21,13,9,5,3,2,10,20.287.764,0,FORMOSA,SP,BA,611,25029,214235,1163531,429.868,18,1.237,0,15,6,3,0,1.700.000
25,19,21,7,9,14,6,10,18,23,8,3,24,16,22,19.793.802,0,GILBU?S,BA,BA,384,17836,170952,1024860,494.269,81,1.584,20,15,6,3,0,1.700.000
19,7,24,21,12,15,5,17,2,13,18,4,10,22,23,19.929.883,50,CAMPOS NOVOS,GO,GO,859,26010,267172,1349851,207.042,29,635,67,15,6,3,0,1.700.000
6,17,19,2,24,18,16,20,12,3,23,4,9,13,21,19.741.809,0,CAMPINAS,PR,GO,466,17654,221277,1146365,554.888,77,1.570,21,15,6,3,0,1.700.000
6,19,12,22,7,3,1,2,18,10,5,13,9,20,23,19.563.946,50,ARAGUAINA,RJ,SC,539,18869,229484,1160548,526.328,49,1.287,68,15,6,3,0,4.500.000
15,8,4,16,24,3,23,6,2,13,22,14,12,21,19,21.297.874,50,2,RS,PA,706,21119,260662,1316282,268.869,96,1.004,40,15,6,3,0,1.700.000
11,22,15,9,5,21,14,20,24,18,13,3,10,8,17,21.354.589,50,TRAMANDA?,GO,BA,710,22999,259637,1319016,268.469,6,997,25,15,6,3,0,1.700.000
5,7,6,25,16,4,23,24,13,20,14,10,9,2,12,21.241.977,0,4,PB,RJ,515,19097,242520,1260300,1.741.767,42,1.486,62,15,6,3,73,1.700.000
25,4,24,5,20,9,14,22,8,11,13,12,15,18,19,21.746.128,50,ITABIRA,SC,PB,515,17302,220281,1260018,0,1.635,41,15,6,3,1.916.090,0,1.700.000
1,10,5,11,6,18,4,9,25,22,23,24,21,2,13,27.622.029,0,APUCARANA,SC,MG,791,33037,314914,1666212,681.475,69,1.207,40,15,6,3,0,1.700.000
22,5,16,10,3,2,9,8,14,1,4,6,12,19,25,20.741.410,50,I?ARA,SP,PB,495,16620,209370,1146233,1.904.616,90,1.691,30,15,6,3,0,1.700.000
16,2,24,9,15,21,22,5,18,25,6,17,3,23,7,20.091.466,50,3,SP,BA,429,17340,214567,1219979,330.935,28,1.695,40,15,6,3,0,4.500.000
25,12,8,4,22,20,13,23,2,7,10,14,21,15,1,20.841.178,50,CAMPO NOVO DO PARECIS,SP,BA,387,16631,224796,1244102,1.748.819,90,1.390,44,15,6,3,0,1.700.000
10,4,16,9,24,12,15,23,18,25,20,19,14,5,6,20.083.951,50,CURITIBA,BA,MA,558,18004,228483,1143605,857.449,65,1.350,89,15,6,3,0,80.000.000
11,14,12,7,25,24,23,16,3,10,15,4,18,8,5,20.542.107,0,5,PR,BA,501,17499,221545,1172307,298.311,84,1.570,37,15,6,3,79,1.500.000
8,22,14,7,11,16,6,3,24,25,23,21,2,12,13,20.045.955,0,MENDES PIMENTEL,RJ,MG,445,13926,204099,1108572,0,1.278,83,15,6,3,1.849.509,0,1.700.000
24,16,7,11,14,18,6,10,23,20,5,19,9,15,12,24.700.791,0,RIO DE JANEIRO,BA,SP,606,32047,252092,1357968,672.700,14,1.586,11,15,6,3,0,1.700.000
1,10,3,25,24,23,11,18,17,19,6,2,9,15,13,18.740.449,50,FLORIAN?POLIS,MG,DF,705,20531,233817,1204560,332.700,25,829,74,15,6,3,0,1.800.000
3,20,18,6,8,2,19,15,23,24,21,14,22,12,5,212.446.288,50,S?O PAULO,SE,RJ,5889,208949,2486760,12497682,1.821.021,77,1.289,49,15,6,3,0,1.700.000
10,7,12,14,18,4,25,5,16,2,21,9,20,11,22,16.156.351,50,4,MG,AC,1252,23708,210230,959977,56.657,37,417,72,15,6,3,0,1.700.000
15,9,14,2,21,6,19,18,11,8,23,22,13,16,5,24.000.202,50,S?O JO?O DE MERITI,RJ,MG,1109,29131,284124,1444711,310.070,39,737,39,15,6,3,0,1.700.000
11,9,13,25,24,17,18,15,1,6,4,20,23,7,2,24.269.269,50,ITAJA?,RJ,AL,1386,31837,316512,1481403,117.156,5,557,32,15,6,3,0,1.700.000
11,10,15,24,19,3,12,14,23,2,13,16,4,21,9,22.735.105,50,CAMPINAS,SP,MG,488,18020,243860,1357085,478.100,64,1.722,57,15,6,3,0,5.000.000
1,19,16,10,4,18,20,11,24,12,8,21,14,9,2,22.502.746,50,2,SP,PR,721,22091,247818,1293942,273.352,5,1.166,55,15,6,3,0,1.700.000
12,17,25,22,21,8,14,2,1,5,7,13,24,9,4,22.689.585,0,CARAZINHO,RJ,RJ,1120,22953,259520,1398354,442.633,42,694,87,15,6,3,0,1.700.000
4,9,8,1,6,11,17,20,7,18,19,21,25,5,10,22.124.673,0,5,BA,GO,380,12936,172203,1098560,1.186.674,68,1.921,74,15,6,3,68,1.700.000
25,1,15,10,9,2,3,4,6,20,24,22,19,17,18,21.457.987,50,PORTO VELHO,GO,PE,315,13016,193906,1136223,0,2.079,24,15,6,3,2.128.615,0,1.700.000
15,9,2,13,23,14,22,6,25,3,24,16,11,12,4,30.737.251,50,PIEDADE,MG,PR,991,31566,377791,1816230,1.139.732,18,1.077,97,15,6,3,0,1.700.000
17,16,20,7,2,22,15,8,12,1,24,6,3,18,13,21.962.263,50,PONTES GESTAL,MG,BA,512,18787,237649,1228639,388.932,47,1.669,52,15,6,3,0,1.700.000
7,22,24,1,15,20,19,17,9,25,14,12,6,13,3,21.508.339,50,S?O PAULO,MT,MG,1021,27300,262213,1296047,409.143,59,704,57,15,6,3,0,1.700.000
20,5,8,18,12,6,22,4,11,10,19,1,15,2,3,22.986.765,0,1,PR,BA,475,18773,225065,1357920,501.959,52,1.300,63,15,6,3,0,1.700.000
8,23,3,22,17,11,20,18,7,24,9,10,2,12,25,21.551.349,0,2,RJ,MS,793,22959,256981,1311089,556.188,99,924,88,15,6,3,0,1.700.000
1,6,9,5,25,22,12,21,2,4,15,18,3,17,24,22.237.353,0,VINHEDO,RJ,BA,658,21399,260290,1291171,458.691,55,1.225,66,15,6,3,0,1.700.000
8,19,11,16,12,13,15,21,1,3,5,23,7,14,2,22.662.042,0,3,SP,MT,602,20503,257019,1432100,580.834,29,1.272,31,15,6,3,0,1.700.000
24,11,5,14,1,13,8,15,25,10,2,21,23,6,20,21.706.902,0,BRAS?LIA,SP,PA,605,23163,296624,1309570,227.454,0,1.156,79,15,6,3,0,1.700.000
18,5,15,12,3,17,7,10,1,20,14,6,23,2,8,21.146.532,0,POUSO ALEGRE,SP,MG,662,21209,244545,1295689,275.733,74,1.098,50,15,6,3,0,1.700.000
5,9,10,13,8,24,19,4,2,18,17,14,16,12,6,21.699.193,50,6,SP,BA,557,22063,255913,1334951,837.318,77,1.321,55,15,6,3,0,1.700.000
1,17,22,23,4,9,8,25,20,6,2,12,5,18,11,19.974.525,0,MIRACEMA,SP,PI,692,18930,210069,1150063,576.039,22,1.097,70,15,6,3,0,1.700.000
16,3,21,7,11,12,13,2,19,24,10,25,14,20,23,21.050.664,0,NITER?I,SP,GO,507,19267,242287,1252543,428.378,51,1.485,58,15,6,3,0,1.700.000
13,6,4,8,11,24,22,10,16,15,19,23,7,2,17,21.049.081,50,RIO DE JANEIRO,CE,GO,1268,26968,251413,1211834,241.613,8,586,29,15,6,3,0,1.700.000
6,22,13,12,24,3,15,1,5,19,4,25,21,10,8,20.533.060,50,BLUMENAU,PI,BA,633,21008,237375,1251168,537.749,69,1.120,25,15,6,3,0,1.700.000
22,4,12,3,13,18,1,25,16,11,6,17,21,15,9,20.289.420,0,PEREIRA BARRETO,RS,GO,433,15578,200219,1104391,634.432,42,1.352,50,15,6,3,0,1.700.000
16,13,25,7,3,12,22,24,17,19,8,5,18,23,6,21.432.912,0,15,SP,AM,605,21231,250946,1291504,849.924,12,1.235,1,15,6,3,0,1.700.000
22,3,6,13,15,16,9,24,17,1,14,8,11,23,4,20.867.328,0,VIT?RIA DA CONQUISTA,SP,DF,676,19989,232294,1174606,1.805.531,45,1.174,2,15,6,3,0,1.700.000
3,7,10,1,11,2,24,16,14,4,25,6,17,20,12,21.271.710,0,CAXIAS,AP,DF,454,16553,193920,1097782,2.119.600,42,1.436,53,15,6,3,0,1.700.000
21,3,22,18,17,5,13,19,7,2,8,4,16,23,12,20.557.042,50,CONTAGEM,MG,SC,787,25979,292972,1269964,281.337,78,785,67,15,6,3,0,1.700.000
2,5,1,12,8,22,15,13,25,14,20,17,10,11,24,20.843.131,50,S?O SEBASTI?O DA BELA VISTA,RS,SP,605,20445,244226,1265877,546.804,58,1.191,83,15,6,3,0,1.700.000
2,3,25,6,14,15,4,21,20,12,24,22,17,16,19,21.445.612,50,PONTA POR?,SP,SP,2117,16081,214646,1236658,955.752,26,396,89,15,6,3,0,1.700.000
17,22,1,23,12,7,9,8,14,11,21,6,2,13,24,21.895.533,0,XEX?U,SP,ES,402,16714,248052,1289600,916.916,68,1.403,62,15,6,3,0,1.700.000
6,8,16,4,13,18,12,9,2,24,10,14,25,7,5,17.802.729,0,MAG?,AL,MG,453,22944,210142,1105535,663.160,43,1.286,97,15,6,3,0,1.700.000
10,2,17,13,14,23,11,4,20,1,25,18,8,12,15,21.004.944,0,RIO DE JANEIRO,DF,BA,554,20193,253694,1279332,326.065,77,1.293,55,15,6,3,0,1.700.000
16,9,4,18,15,17,3,10,8,5,23,24,12,25,19,19.988.488,50,RIO DE JANEIRO,PE,DF,539,17046,211764,1140612,438.011,49,1.428,81,15,6,3,0,1.700.000
6,22,10,1,19,11,24,7,9,17,5,15,2,18,21,20.921.626,50,DIADEMA,SP,CE,504,17203,213223,1189269,466.867,51,1.628,70,15,6,3,0,5.000.000
23,21,15,8,9,2,5,19,11,4,20,12,7,10,25,20.278.443,0,GUARULHOS,MT,CE,560,19417,232427,1200513,827.881,58,1.299,65,15,6,3,0,1.700.000
13,1,21,7,20,22,11,6,5,3,16,2,18,15,10,21.545.073,0,PRAIA GRANDE,SP,RJ,1076,31382,310119,1257078,384.620,32,628,49,15,6,3,0,1.700.000
18,22,17,16,2,1,19,15,11,6,3,25,14,21,13,21.896.175,0,S?O PAULO,TO,DF,303,12072,181076,1177788,2.201.111,46,2.235,20,15,6,3,52,1.700.000
24,21,3,20,15,4,10,19,7,8,23,5,6,18,25,21.978.538,50,S?O PAULO,MT,RJ,386,15516,209836,1298920,0,1.554,60,15,6,3,1.950.242,0,1.700.000
18,9,17,11,5,16,10,24,22,6,12,25,13,15,23,32.211.505,50,9,TO,GO,592,23206,314532,1920172,1.190.925,71,1.462,30,15,6,3,0,1.700.000
24,22,10,20,9,23,16,15,12,7,8,13,19,4,2,20.365.473,0,BELO HORIZONTE,SP,PI,836,23198,256342,1263713,747.916,43,786,49,15,6,3,0,1.700.000
1,3,4,10,11,18,12,23,13,14,17,6,16,24,25,21.894.064,50,BELO HORIZONTE,SP,MG,571,18883,239090,1289297,460.903,92,1.419,23,15,6,3,0,1.700.000
4,24,25,7,6,18,2,8,23,17,10,19,3,14,13,22.449.136,50,PASSOS,SP,MA,1236,29640,315854,1451025,241.841,41,516,3,15,6,3,0,1.700.000
13,17,14,15,6,5,9,11,3,23,8,16,18,4,24,21.795.334,50,ASSIS CHATEAUBRIAND,SP,GO,746,37952,252358,1308997,271.763,87,960,77,15,6,3,0,1.500.000
24,17,2,7,13,21,4,3,11,22,25,15,19,5,18,21.439.993,50,PETR?POLIS,SP,AM,651,23815,279365,1411948,360.410,22,973,4,15,6,3,0,1.700.000
12,14,22,11,1,20,18,8,6,15,19,9,16,7,25,22.306.797,0,S?O GON?ALO,MG,SP,301,12821,190465,1092199,2.369.438,83,2.422,12,15,6,3,0,1.500.000
5,17,3,24,6,14,19,1,13,16,10,4,18,9,20,21.472.791,0,S?O PAULO,SP,RS,322,12633,187656,1130100,1.079.807,50,2.063,65,15,6,3,0,1.500.000
21,19,8,2,1,23,18,6,12,7,15,22,10,3,17,16.928.112,0,S?O VICENTE,SP,GO,429,14289,186969,984735,719.185,53,1.473,77,15,6,3,0,1.500.000
12,11,20,13,9,18,7,17,23,22,5,8,24,15,14,16.506.418,50,10,DF,RS,482,16197,195615,1064448,604.238,68,1.102,7,15,6,3,0,3.500.000
11,3,24,7,15,21,12,25,9,22,16,1,14,10,20,20.099.499,0,POUSO ALTO,ES,SP,460,17742,209598,1093353,459.987,86,1.758,19,15,6,3,0,1.700.000
10,19,3,18,4,20,22,8,9,16,7,5,25,12,21,15.654.193,50,RIO DE JANEIRO,PR,PR,259,9757,135337,836435,778.768,69,1.850,36,15,6,3,0,3.500.000
3,9,18,6,25,12,2,1,5,24,19,20,13,15,8,14.996.847,0,S?O FRANCISCO DO SUL,RS,MG,522,15414,174490,910818,392.949,95,992,67,15,6,3,17,1.700.000
3,15,4,25,17,1,11,21,13,16,10,5,24,19,23,20.268.645,0,GUARULHOS,SP,GO,702,31672,294190,1344456,0,754,55,15,6,3,1.205.065,0,1.700.000
22,24,13,12,4,19,18,8,9,3,16,2,25,15,1,29.107.575,0,SANTO ANDR?,BA,CE,1349,37110,378572,1808028,410.025,11,676,16,15,6,3,18,1.700.000
3,1,22,15,13,25,21,12,11,24,17,4,14,6,7,23.711.176,50,S?O JOS? DOS CAMPOS,PR,MA,420,16951,252050,1362970,0,1.527,33,15,6,3,2.084.801,0,1.700.000
2,6,11,8,16,5,18,22,4,21,7,24,13,15,12,29.688.457,50,S?O PAULO,SC,MS,937,30766,346838,1789798,738.515,95,1.100,68,15,6,3,0,1.700.000
3,2,13,15,19,25,16,10,22,20,7,5,17,24,14,22.796.412,0,S?O PAULO,SP,BA,724,24208,270149,1353881,201.672,54,1.101,96,15,6,3,0,1.700.000
15,8,4,24,16,2,22,1,14,6,17,23,9,25,3,23.047.405,50,SUZANO,PE,AL,562,22730,231018,1275540,696.391,36,1.634,1,15,6,3,0,1.700.000
7,17,6,4,22,18,10,16,11,5,25,15,8,2,21,21.972.724,50,2,PR,PB,424,16434,222231,1185333,688.006,87,1.497,84,15,6,3,0,1.700.000
2,1,25,22,11,5,19,17,4,18,6,15,8,24,10,20.973.367,50,S?O PAULO,PR,BA,1035,26534,280113,1247330,310.457,21,659,24,15,6,3,0,1.700.000
19,21,3,13,25,11,15,20,1,18,23,9,7,4,24,22.027.903,50,2,RJ,BA,1440,40577,363592,1479490,102.077,86,342,75,15,6,3,0,1.700.000
24,11,7,13,21,14,12,16,6,9,17,23,19,2,20,21.768.279,0,S?O PAULO,RJ,AM,576,20836,242672,1236105,1.867.921,45,1.425,45,15,6,3,0,1.700.000
4,5,15,20,8,17,10,3,23,21,11,24,13,22,25,21.174.309,0,2,SC,DF,713,24177,291098,1433864,189.144,37,816,24,15,6,3,0,1.700.000
18,9,12,21,22,25,3,8,10,19,2,5,15,17,1,22.397.730,0,S?O PAULO,SC,SP,589,20036,251573,1397441,877.464,49,1.309,67,15,6,3,0,1.700.000
19,2,17,14,10,20,21,6,15,12,5,18,24,9,4,21.832.158,0,5,SP,MG,686,22016,246471,1245506,616.486,15,1.185,5,15,6,3,0,1.700.000
23,7,5,2,16,18,4,12,11,15,9,14,8,21,1,21.746.151,0,MARA?,SP,AL,640,20502,232789,1234202,473.836,81,1.301,74,15,6,3,0,1.700.000
16,25,24,4,8,11,19,13,23,1,5,9,7,10,3,22.452.838,50,PAULO RAMOS,BA,PA,595,22091,291652,1460421,311.311,55,1.149,91,15,6,3,0,1.700.000
22,21,4,15,8,18,9,17,25,12,16,3,24,2,7,21.479.797,50,GUARAPUAVA,SC,PR,699,21979,258006,1351133,400.866,58,1.008,32,15,6,3,0,1.700.000
10,1,18,4,8,15,13,22,20,2,21,7,16,25,19,22.048.744,50,CAJURU,SP,BA,634,20663,233917,1240784,647.596,70,1.346,96,15,6,3,0,1.700.000
17,14,21,8,12,16,18,23,1,13,22,20,11,7,15,23.019.223,50,2,MG,CE,355,13902,224453,1173519,2.300.961,79,1.994,33,15,6,3,0,1.700.000
24,11,8,20,10,12,25,9,13,23,19,16,6,14,2,19.386.712,50,S?O PAULO,RO,BA,705,14069,198218,1099818,1.744.500,41,1.087,67,15,6,3,0,1.700.000
21,16,11,9,4,8,22,20,1,2,18,5,19,14,7,22.464.435,0,8,SC,PA,413,17120,221866,1181935,2.163.456,64,1.611,82,15,6,3,0,1.700.000
5,15,3,11,6,10,1,13,2,23,18,19,9,8,17,21.663.780,0,BRAS?LIA,BA,RS,811,28183,303396,1514567,178.710,18,678,2,15,6,3,0,1.700.000
8,19,24,15,12,23,21,1,3,25,10,4,14,20,13,20.850.280,50,BRAS?LIA,DF,SP,512,19620,247783,1296485,1.595.985,68,1.370,18,15,6,3,0,1.700.000
5,7,16,19,25,15,12,23,2,20,13,11,3,10,18,21.889.470,0,AN?POLIS,DF,BA,698,25478,279317,1403735,510.552,33,964,54,15,6,3,0,5.000.000
9,17,2,10,16,3,11,25,22,12,23,20,8,6,5,22.335.670,50,IMPERATRIZ,ES,RS,587,19019,221344,1197839,701.474,6,1.575,84,15,6,3,0,1.700.000
20,4,16,19,1,17,11,7,9,18,24,8,23,12,21,22.001.776,50,PO?OS DE CALDAS,MG,GO,326,15255,206292,1222447,690.246,30,1.954,45,15,6,3,0,1.700.000
9,7,15,5,19,8,20,21,6,1,2,25,3,13,18,23.298.714,0,PIRACICABA,MG,SP,496,22763,271836,1490266,578.249,52,1.537,35,15,6,3,65,1.700.000
9,10,22,11,7,23,2,13,19,6,20,1,14,15,8,22.227.936,0,S?O PAULO,MG,BA,299,13637,185213,1223802,0,2.246,23,15,6,3,2.182.774,0,1.700.000
23,21,24,9,11,14,20,5,4,8,3,13,7,22,6,31.520.962,50,1,MG,BA,541,19932,283733,1694528,1.757.452,83,1.757,19,15,6,3,0,1.700.000
21,8,16,6,18,10,20,13,22,7,12,24,25,3,19,23.419.953,0,2,MG,BA,646,17244,241549,1308110,709.341,60,1.447,98,15,6,3,0,1.700.000
16,22,4,20,1,11,14,25,15,13,19,3,18,24,9,22.159.285,50,S?O PAULO,PB,PR,699,20572,245877,1289743,622.023,76,1.173,46,15,6,3,0,1.700.000
6,21,19,25,16,18,4,2,11,14,20,17,12,7,10,21.476.034,0,2,PR,AL,358,14636,196640,1121789,2.133.412,26,1.833,62,15,6,3,0,1.700.000
25,13,3,24,21,5,9,14,16,6,19,18,22,7,23,21.647.536,50,JI-PARAN?,PR,RJ,602,22422,251471,1332381,559.158,61,1.224,83,15,6,3,0,1.700.000
14,4,5,24,20,22,6,9,15,23,2,16,11,1,18,21.332.187,0,2,RJ,PR,525,18439,215732,1171676,489.607,29,1.639,71,15,6,3,0,1.700.000
22,23,11,16,21,8,12,2,4,19,10,25,7,14,1,20.448.493,50,PORTO VELHO,RJ,SC,899,21820,228077,1163799,192.823,52,848,51,15,6,3,0,1.700.000
2,6,23,5,10,18,24,1,14,8,13,22,20,12,4,21.263.713,50,0,SC,MG,1810,37375,282671,1281067,370.853,61,360,24,15,6,3,0,1.700.000
12,19,5,25,18,13,4,20,9,8,21,17,14,3,15,20.835.762,0,2,SC,PA,479,17172,226268,1251233,288.381,73,1.587,82,15,6,3,0,1.700.000
23,9,21,17,10,25,14,2,3,4,15,16,22,11,6,20.923.675,50,ARACAJ?,SE,SP,475,15338,184727,1058979,2.136.248,97,1.383,81,15,6,3,0,1.700.000
18,7,1,24,17,22,10,14,3,2,16,5,25,12,13,15.665.419,50,8,SP,ES,411,15298,183368,938082,1.252.095,70,1.339,10,15,6,3,0,1.700.000
15,20,5,16,19,9,21,2,6,12,1,3,13,4,11,16.204.819,50,AN?POLIS,SP,BA,321,12037,159639,924064,1.466.301,62,1.405,51,15,6,3,0,1.700.000
1,9,23,25,18,7,4,15,8,14,10,20,19,22,13,20.574.138,0,BEL?M,SP,SP,616,21309,262626,1256782,1.542.823,69,1.100,91,15,6,3,0,1.700.000
23,12,10,2,18,9,8,16,22,19,25,24,15,17,4,21.093.849,0,PETROLINA,SP,RJ,522,21582,260475,1318828,1.566.231,31,1.318,87,15,6,3,0,1.700.000
10,5,12,11,17,1,22,20,15,6,19,14,25,18,9,21.356.226,0,CURITIBA,SP,MG,348,14838,198939,1148531,1.032.629,25,1.826,5,15,6,3,0,1.700.000
12,4,17,9,20,8,23,16,11,1,6,2,7,19,18,20.577.646,50,ATIBAIA,MG,MG,354,15957,176143,1056763,696.392,77,1.815,89,15,6,3,0,1.700.000
17,14,8,13,5,18,4,7,1,24,25,6,20,16,11,21.297.295,50,ITAPIRA,SP,BA,387,14561,203302,1124707,691.984,93,1.650,53,15,6,3,0,1.700.000
23,6,3,1,15,11,7,21,10,4,25,17,9,20,22,20.148.141,0,JA?,MG,SE,438,17570,227127,1151587,1.723.524,11,1.729,66,15,6,3,0,1.700.000
